0, 1.9349879202178117
1, 1.9704860928406802
2, 2.7745064728689743
3, 2.194530647467305
4, 2.4974001783026964
5, 2.6032279403031744
6, 2.3699260780472695
7, 2.153746686892346
8, 2.7745064728689743
9, 1.4874467985946263
10, 1.4874467985946263
11, 1.916466690019409
12, 1.5118862951977041
13, 1.916466690019409
14, 1.9612326940394884
15, 1.5118862951977041
16, 1.9612326940394884
17, 1.8338656355378626
18, 1.4874467985946263
19, 1.916466690019409
20, 1.6397971318222204
21, 1.916466690019409
22, 1.4874467985946263
23, 1.916466690019409
24, 1.4874467985946263
25, 2.638768659016389
26, 2.6823626159681644
27, 2.6345594525235247
28, 2.200809879111975
29, 2.7342527598581396
30, 2.7342527598581396
31, 2.7342527598581396
32, 2.7342527598581396
33, 2.7342527598581396
34, 2.7342527598581396
35, 2.7342527598581396
36, 2.7256274796628186
37, 2.4765802565093264
38, 2.0162793669502572
39, 2.7256274796628186
40, 2.5543489470970187
41, 2.3210470848411138
42, 2.7256274796628186
43, 2.5544789908007237
44, 2.7342527598581396
45, 2.656910432211149
46, 1.886108927011656
47, 2.66553571240647
48, 2.7256274796628186
49, 2.296607588238036
50, 2.5544789908007237
51, 2.6430264251812723
52, 2.5544789908007237
53, 2.6516517053765933
54, 2.8203397372966847
55, 2.772741336308052
56, 2.8203397372966847
57, 2.772741336308052
58, 2.8203397372966847
59, 2.5544789908007237
60, 2.8203397372966847
61, 2.557279515786404
62, 2.8203397372966847
63, 2.6430264251812723
64, 2.8203397372966847
65, 2.772741336308052
66, 2.690140281826505
67, 2.772741336308052
68, 2.7256274796628186
69, 2.7256274796628186
70, 2.7342527598581396
71, 2.7256274796628186
72, 2.772741336308052
73, 3.604129075517055
74, 3.595503795321734
75, 3.604129075517055
76, 3.595503795321734
77, 3.604129075517055
78, 3.5955037953217337
79, 3.604129075517055
80, 3.1664839038969514
81, 3.604129075517055
82, 3.1664839038969514
83, 3.604129075517055
84, 3.1664839038969514
85, 3.604129075517055
86, 3.1664839038969514
87, 3.604129075517055
88, 3.1664839038969514
89, 3.604129075517055
90, 3.4243553064596393
91, 3.604129075517055
92, 3.4243553064596393
93, 3.604129075517055
94, 3.4243553064596393
95, 3.604129075517055
96, 3.4243553064596393
97, 3.604129075517055
98, 3.4243553064596393
99, 3.604129075517055
100, 3.4243553064596393
101, 3.604129075517055
102, 3.4243553064596393
103, 3.604129075517055
104, 3.3188342371245456
105, 3.343737831893331
106, 3.1664839038969514
107, 3.5859921131876344
108, 3.1664839038969514
109, 3.2296606385521702
110, 3.1664839038969514
111, 3.4666812997154075
112, 3.1664839038969514
113, 3.622972784032738
114, 3.1664839038969514
115, 3.604129075517055
116, 3.595503795321734
117, 3.6902160529556003
118, 3.595503795321734
119, 3.6902160529556003
120, 3.595503795321734
121, 3.6902160529556003
122, 2.608804184250129
123, 2.8977537769051405
124, 2.608804184250129
125, 3.093558251310585
126, 3.0378240756749118
127, 3.0023368778385984
128, 2.7329729193383256
129, 2.969107028223242
130, 2.969107028223242
131, 2.7350411404156287
132, 3.037824075674912
133, 2.653834334845248
134, 2.8631773360133863
135, 2.7979585393611472
136, 3.0378240756749118
137, 2.7611545174777232
138, 2.866545543109112
139, 2.866545543109112
140, 2.969107028223242
141, 3.0378240756749118
142, 2.644973171908756
143, 2.4170642896982835
144, 2.9552230211933654
145, 2.633243680853207
146, 3.084937932320145
147, 3.0378240756749118
148, 2.862503363847249
149, 2.608804184250129
150, 2.657760000962173
151, 2.608804184250129
152, 2.513520185338587
153, 2.608804184250129
154, 2.7339068285723305
155, 1.9466756168807247
156, 2.9932697497297647
157, 3.0378240756749113
158, 2.884144440218233
159, 2.608804184250129
160, 2.6880350772219055
161, 2.608804184250129
162, 2.7611545174777232
163, 3.0378240756749118
164, 2.7611545174777232
165, 2.608804184250129
166, 2.7611545174777232
167, 3.0378240756749118
168, 2.633243680853207
169, 2.866675586812817
170, 2.866545543109112
171, 3.030919431536124
172, 2.968002032590606
173, 2.0522938055598567
174, 2.2587636677435987
175, 2.2587636677435987
176, 2.0178027575278765
177, 1.6980849749158473
178, 2.066454738025831
179, 1.916086180638973
180, 2.353475925377465
181, 2.192137091621427
182, 2.2587636677435987
183, 1.9820941095464102
184, 2.2587636677435987
185, 1.9820941095464102
186, 2.2587636677435987
187, 1.4866388738966956
188, 2.314497843379272
189, 2.2587636677435987
190, 2.314497843379272
191, 1.829743776318816
192, 2.314497843379272
193, 1.829743776318816
194, 2.314497843379272
195, 1.811545776135402
196, 2.3158950990812746
197, 2.0522938055598567
198, 2.2587636677435987
199, 2.192137091621427
200, 2.303529671763678
201, 2.0138877655184233
202, 2.314497843379272
203, 2.3134346421392715
204, 2.314497843379272
205, 1.9528142810537599
206, 2.258763667743599
207, 2.313434642139272
208, 2.159877232730121
209, 2.1948704148318976
210, 2.314497843379272
211, 2.314497843379272
212, 1.8578244966256285
213, 1.138248935220195
214, 2.204644289126993
215, 1.768495296627433
216, 2.2587636677435983
217, 1.9462018969843387
218, 2.2154988040489445
219, 2.07441852423699
220, 2.314497843379272
221, 1.8172063605653368
222, 2.305877524388832
223, 1.6479999579049283
224, 1.733946067192755
225, 2.10123413729909
226, 2.2587636677435983
227, 2.143032739442029
228, 1.971056030043854
229, 2.314497843379272
230, 2.0097164445901066
231, 1.8433538647034324
232, 2.314497843379272
233, 1.0959832281207103
234, 2.314497843379272
235, 1.9921931682705392
236, 2.314497843379272
237, 1.4989187580149768
238, 2.314497843379272
239, 1.9189717978053435
240, 2.314497843379272
241, 2.251859023604811
242, 2.314497843379272
243, 2.2292061621171415
244, 2.314497843379272
245, 2.20616587563011
246, 2.314497843379272
247, 2.200425460903451
248, 2.314497843379272
249, 2.1978008331817405
250, 2.314497843379272
251, 2.314497843379272
252, 2.314497843379272
253, 2.192137091621427
254, 2.314497843379272
255, 2.187261880958144
256, 2.314497843379272
257, 2.165141973146351
258, 2.314497843379272
259, 2.251859023604811
260, 2.314497843379272
261, 2.314497843379272
262, 2.314497843379272
263, 2.358744424282242
264, 2.469805806413786
265, 2.49727479512479
266, 2.469805806413786
267, 1.3492910738903818
268, 2.469805806413786
269, 1.9795374352976203
270, 2.4698058064137856
271, 2.157244035654527
272, 2.4698058064137864
273, 2.0407859149890033
274, 2.2854606629071768
275, 2.0282484992355236
276, 1.8590420965751155
277, 2.2944850945861233
278, 2.564518064047652
279, 2.5169507833441838
280, 2.564518064047652
281, 2.103962649644222
282, 1.9795374352976205
283, 2.0407859149890033
284, 2.3122762759692774
285, 2.3409833108074594
286, 2.469805806413786
287, 2.065225411592081
288, 2.1931362482165975
289, 2.1965657938454006
290, 2.5255399820494593
291, 1.9844536886558295
292, 2.5255399820494593
293, 2.5145718104338655
294, 2.564518064047652
295, 2.1931362482165975
296, 2.5255399820494593
297, 2.0543960033736197
298, 2.469805806413786
299, 2.4429165269761763
300, 2.564518064047652
301, 2.484893882834382
302, 2.0407859149890037
303, 2.0858160655841225
304, 2.564518064047652
305, 2.298527273847986
306, 2.236175903277553
307, 2.4010887589621164
308, 2.4723391780335895
309, 1.3070253667908975
310, 2.1454631284756625
311, 2.49727479512479
312, 2.440248300787329
313, 2.4691125907862914
314, 1.8612501334263438
315, 2.4582201902997927
316, 2.469805806413786
317, 2.3872047519322397
318, 2.4698058064137856
319, 2.0106058533197233
320, 2.040785914989003
321, 2.4496085910027805
322, 2.0407859149890033
323, 2.469805806413786
324, 2.5269372377514623
325, 2.1298351827602646
326, 2.5169196630590194
327, 2.5169196630590194
328, 2.5269372377514623
329, 2.5269372377514623
330, 2.533694248460147
331, 2.846256019219406
332, 2.893400996149804
333, 2.89336987586464
334, 2.89336987586464
335, 2.8462560192194064
336, 2.4172361277946237
337, 2.89336987586464
338, 2.89336987586464
339, 2.4172361277946237
340, 2.8201960126946704
341, 2.3327833411760457
342, 2.9033874505570827
343, 2.9009269936150788
344, 2.5972087960659143
345, 2.9009269936150788
346, 2.9009269936150788
347, 2.900926993615079
348, 2.6751075303573115
349, 2.8010988317114203
350, 2.579685519746347
351, 2.4172361277946237
352, 2.8737250079304104
353, 2.8462560192194064
354, 2.8462560192194064
355, 2.774754232433951
356, 2.8462560192194064
357, 2.727360744240867
358, 2.891022023239486
359, 2.579685519746347
360, 2.7437925554865656
361, 2.87372500793041
362, 2.87372500793041
363, 2.4964670207664
364, 2.89336987586464
365, 2.747369584205929
366, 2.505826258605059
367, 2.841378854142079
368, 2.4631197559688554
369, 2.8737250079304104
370, 2.4172361277946237
371, 2.7473695842059285
372, 2.698373175817584
373, 2.846256019219406
374, 2.8393513750806187
375, 2.675368820481056
376, 2.564395687660581
377, 2.0864111094907845
378, 2.89336987586464
